#i,j,r,g,b
147,373,138,138,138
148,380,138,138,138

147,373,138,138,138
154,379,138,138,138

147,301,234,234,234
151,306,234,234,234

147,301,234,234,234
141,304,234,234,234

147,301,234,234,234
156,296,234,234,234

147,273,229,229,229
148,271,229,229,229

147,273,229,229,229
152,274,229,229,229

147,273,229,229,229
140,267,229,229,229

147,181,181,181,181
143,184,181,181,181

147,181,181,181,181
142,179,181,181,181

147,181,181,181,181
141,179,181,181,181

148,405,215,215,215
150,408,215,215,215

148,405,215,215,215
145,398,215,215,215

148,405,215,215,215
152,398,215,215,215

148,380,93,93,93
147,384,93,93,93

148,380,93,93,93
144,378,93,93,93

148,380,93,93,93
154,379,93,93,93

148,362,255,255,255
149,363,255,255,255

148,362,255,255,255
153,363,255,255,255

148,362,255,255,255
142,360,255,255,255

148,322,238,238,238
146,323,238,238,238

148,322,238,238,238
145,320,238,238,238

148,322,238,238,238
150,327,238,238,238

148,271,252,252,252
147,273,252,252,252

148,271,252,252,252
152,274,252,252,252

148,271,252,252,252
140,267,252,252,252

148,168,200,200,200
151,169,200,200,200

148,168,200,200,200
145,170,200,200,200

148,168,200,200,200
152,166,200,200,200

149,363,196,196,196
148,362,196,196,196

149,363,196,196,196
153,363,196,196,196

149,363,196,196,196
155,364,196,196,196

149,255,232,232,232
151,255,232,232,232

149,255,232,232,232
152,256,232,232,232

149,255,232,232,232
146,253,232,232,232

149,249,230,230,230
146,253,230,230,230

149,249,230,230,230
149,255,230,230,230

149,249,230,230,230
151,255,230,230,230

149,218,223,223,223
150,220,223,223,223

149,218,223,223,223
151,219,223,223,223

149,218,223,223,223
151,216,223,223,223

149,214,210,210,210
151,216,210,210,210

149,214,210,210,210
149,218,210,210,210

149,214,210,210,210
153,215,210,210,210

150,408,192,192,192
148,405,192,192,192

150,408,192,192,192
154,414,192,192,192

150,408,192,192,192
152,398,192,192,192

150,355,229,229,229
148,362,229,229,229

150,355,229,229,229
143,351,229,229,229

150,355,229,229,229
149,363,229,229,229

150,327,220,220,220
148,322,220,220,220

150,327,220,220,220
146,323,220,220,220

150,327,220,220,220
145,320,220,220,220

150,220,226,226,226
151,219,226,226,226

150,220,226,226,226
149,218,226,226,226

150,220,226,226,226
146,219,226,226,226

151,306,219,219,219
155,310,219,219,219

151,306,219,219,219
154,311,219,219,219

151,306,219,219,219
147,301,219,219,219

151,255,245,245,245
152,256,245,245,245

151,255,245,245,245
149,255,245,245,245

151,255,245,245,245
153,254,245,245,245

151,219,224,224,224
150,220,224,224,224

151,219,224,224,224
149,218,224,224,224

151,219,224,224,224
151,216,224,224,224

151,216,220,220,220
153,215,220,220,220

151,216,220,220,220
149,218,220,220,220

151,216,220,220,220
149,214,220,220,220

151,169,177,177,177
148,168,177,177,177

151,169,177,177,177
152,166,177,177,177

151,169,177,177,177
153,166,177,177,177

151,139,124,124,124
155,141,124,124,124

151,139,124,124,124
145,138,124,124,124

151,139,124,124,124
145,141,124,124,124

152,398,173,173,173
152,397,173,173,173

152,398,173,173,173
145,398,173,173,173

152,398,173,173,173
148,405,173,173,173

152,397,211,211,211
152,398,211,211,211

152,397,211,211,211
145,398,211,211,211

152,397,211,211,211
148,405,211,211,211

152,274,223,223,223
148,271,223,223,223

152,274,223,223,223
147,273,223,223,223

152,274,223,223,223
153,280,223,223,223

152,256,239,239,239
151,255,239,239,239

152,256,239,239,239
153,257,239,239,239

152,256,239,239,239
153,254,239,239,239

152,227,197,197,197
153,226,197,197,197

152,227,197,197,197
154,227,197,197,197

152,227,197,197,197
155,225,197,197,197

152,166,165,165,165
153,166,165,165,165

152,166,165,165,165
154,164,165,165,165

152,166,165,165,165
151,169,165,165,165

153,363,142,142,142
155,364,142,142,142

153,363,142,142,142
156,365,142,142,142

153,363,142,142,142
149,363,142,142,142

153,336,207,207,207
156,336,207,207,207

153,336,207,207,207
156,338,207,207,207

153,336,207,207,207
150,327,207,207,207

153,291,74,74,74
156,296,74,74,74

153,291,74,74,74
159,285,74,74,74

153,291,74,74,74
158,284,74,74,74

153,280,238,238,238
155,280,238,238,238

153,280,238,238,238
152,274,238,238,238

153,280,238,238,238
159,282,238,238,238

153,257,243,243,243
152,256,243,243,243

153,257,243,243,243
151,255,243,243,243

153,257,243,243,243
153,254,243,243,243

153,254,237,237,237
151,255,237,237,237

153,254,237,237,237
152,256,237,237,237

153,254,237,237,237
153,257,237,237,237

153,226,218,218,218
152,227,218,218,218

153,226,218,218,218
154,227,218,218,218

153,226,218,218,218
155,225,218,218,218

153,215,216,216,216
151,216,216,216,216

153,215,216,216,216
155,214,216,216,216

153,215,216,216,216
156,217,216,216,216

153,166,184,184,184
152,166,184,184,184

153,166,184,184,184
154,164,184,184,184

153,166,184,184,184
155,167,184,184,184

154,414,181,181,181
157,418,181,181,181

154,414,181,181,181
150,408,181,181,181

154,414,181,181,181
161,408,181,181,181

154,379,201,201,201
155,380,201,201,201

154,379,201,201,201
148,380,201,201,201

154,379,201,201,201
147,384,201,201,201

154,311,227,227,227
155,310,227,227,227

154,311,227,227,227
156,313,227,227,227

154,311,227,227,227
151,306,227,227,227

154,227,215,215,215
153,226,215,215,215

154,227,215,215,215
152,227,215,215,215

154,227,215,215,215
155,225,215,215,215

154,209,235,235,235
156,210,235,235,235

154,209,235,235,235
155,214,235,235,235

154,209,235,235,235
153,215,235,235,235

154,175,192,192,192
160,174,192,192,192

154,175,192,192,192
151,169,192,192,192

154,175,192,192,192
155,167,192,192,192

154,164,190,190,190
153,166,190,190,190

154,164,190,190,190
152,166,190,190,190

154,164,190,190,190
156,166,190,190,190

155,380,215,215,215
154,379,215,215,215

155,380,215,215,215
148,380,215,215,215

155,380,215,215,215
159,386,215,215,215

155,364,244,244,244
156,365,244,244,244

155,364,244,244,244
153,363,244,244,244

155,364,244,244,244
157,366,244,244,244

155,310,243,243,243
154,311,243,243,243

155,310,243,243,243
156,313,243,243,243

155,310,243,243,243
151,306,243,243,243

155,280,227,227,227
153,280,227,227,227

155,280,227,227,227
159,282,227,227,227

155,280,227,227,227
158,284,227,227,227

155,225,195,195,195
156,224,195,195,195

155,225,195,195,195
153,226,195,195,195

155,225,195,195,195
154,227,195,195,195

155,220,214,214,214
156,222,214,214,214

155,220,214,214,214
156,217,214,214,214

155,220,214,214,214
151,219,214,214,214

155,214,225,225,225
153,215,225,225,225

155,214,225,225,225
156,217,225,225,225

155,214,225,225,225
156,210,225,225,225

155,167,205,205,205
156,166,205,205,205

155,167,205,205,205
153,166,205,205,205

155,167,205,205,205
152,166,205,205,205

155,141,150,150,150
151,139,150,150,150

155,141,150,150,150
159,137,150,150,150

155,141,150,150,150
145,141,150,150,150

156,365,225,225,225
155,364,225,225,225

156,365,225,225,225
157,366,225,225,225

156,365,225,225,225
153,363,225,225,225

156,338,241,241,241
156,336,241,241,241

156,338,241,241,241
153,336,241,241,241

156,338,241,241,241
163,344,241,241,241

156,336,221,221,221
156,338,221,221,221

156,336,221,221,221
153,336,221,221,221

156,336,221,221,221
163,344,221,221,221

156,313,240,240,240
154,311,240,240,240

156,313,240,240,240
155,310,240,240,240

156,313,240,240,240
157,317,240,240,240

156,296,229,229,229
153,291,229,229,229

156,296,229,229,229
160,304,229,229,229

156,296,229,229,229
163,303,229,229,229

156,224,202,202,202
157,224,202,202,202

156,224,202,202,202
155,225,202,202,202

156,224,202,202,202
156,222,202,202,202

156,222,226,226,226
156,224,226,226,226

156,222,226,226,226
155,220,226,226,226

156,222,226,226,226
157,224,226,226,226

156,217,215,215,215
155,220,215,215,215

156,217,215,215,215
155,214,215,215,215

156,217,215,215,215
153,215,215,215,215

156,210,218,218,218
154,209,218,218,218

156,210,218,218,218
155,214,218,218,218

156,210,218,218,218
153,215,218,218,218

156,166,212,212,212
155,167,212,212,212

156,166,212,212,212
154,164,212,212,212

156,166,212,212,212
153,166,212,212,212

157,418,231,231,231
154,414,231,231,231

157,418,231,231,231
162,419,231,231,231

157,418,231,231,231
163,421,231,231,231

157,366,231,231,231
156,365,231,231,231

157,366,231,231,231
155,364,231,231,231

157,366,231,231,231
158,370,231,231,231

157,317,215,215,215
159,319,215,215,215

157,317,215,215,215
156,313,215,215,215

157,317,215,215,215
154,311,215,215,215

157,259,246,246,246
153,257,246,246,246

157,259,246,246,246
160,255,246,246,246

157,259,246,246,246
152,256,246,246,246

157,224,217,217,217
156,224,217,217,217

157,224,217,217,217
155,225,217,217,217

157,224,217,217,217
156,222,217,217,217

158,431,225,225,225
168,434,225,225,225

158,431,225,225,225
163,421,225,225,225

158,431,225,225,225
162,419,225,225,225

158,389,136,136,136
160,391,136,136,136

158,389,136,136,136
159,386,136,136,136

158,389,136,136,136
162,396,136,136,136

158,370,235,235,235
157,366,235,235,235

158,370,235,235,235
156,365,235,235,235

158,370,235,235,235
155,364,235,235,235

158,284,234,234,234
159,285,234,234,234

158,284,234,234,234
159,282,234,234,234

158,284,234,234,234
155,280,234,234,234

159,386,170,170,170
158,389,170,170,170

159,386,170,170,170
160,391,170,170,170

159,386,170,170,170
165,383,170,170,170

159,319,186,186,186
157,317,186,186,186

159,319,186,186,186
162,322,186,186,186

159,319,186,186,186
164,320,186,186,186

159,285,210,210,210
158,284,210,210,210

159,285,210,210,210
159,282,210,210,210

159,285,210,210,210
164,287,210,210,210

159,282,250,250,250
158,284,250,250,250

159,282,250,250,250
159,285,250,250,250

159,282,250,250,250
155,280,250,250,250

159,252,239,239,239
160,255,239,239,239

159,252,239,239,239
162,253,239,239,239

159,252,239,239,239
162,255,239,239,239

159,166,195,195,195
156,166,195,195,195

159,166,195,195,195
155,167,195,195,195

159,166,195,195,195
154,164,195,195,195

159,137,104,104,104
155,141,104,104,104

159,137,104,104,104
151,139,104,104,104

159,137,104,104,104
166,145,104,104,104

160,391,231,231,231
158,389,231,231,231

160,391,231,231,231
159,386,231,231,231

160,391,231,231,231
162,396,231,231,231

160,304,236,236,236
163,303,236,236,236

160,304,236,236,236
167,305,236,236,236

160,304,236,236,236
155,310,236,236,236

160,255,231,231,231
162,255,231,231,231

160,255,231,231,231
162,253,231,231,231

160,255,231,231,231
159,252,231,231,231

160,174,217,217,217
163,175,217,217,217

160,174,217,217,217
164,172,217,217,217

160,174,217,217,217
163,178,217,217,217

161,451,89,89,89
163,448,89,89,89

161,451,89,89,89
166,452,89,89,89

161,451,89,89,89
167,451,89,89,89

161,408,214,214,214
167,405,214,214,214

161,408,214,214,214
154,414,214,214,214

161,408,214,214,214
171,411,214,214,214

161,244,150,150,150
162,244,150,150,150

161,244,150,150,150
169,245,150,150,150

161,244,150,150,150
159,252,150,150,150

162,419,185,185,185
163,421,185,185,185

162,419,185,185,185
157,418,185,185,185

162,419,185,185,185
168,419,185,185,185

162,396,219,219,219
160,391,219,219,219

162,396,219,219,219
158,389,219,219,219

162,396,219,219,219
169,391,219,219,219

162,355,139,139,139
163,352,139,139,139

162,355,139,139,139
166,355,139,139,139

162,355,139,139,139
162,350,139,139,139

162,350,225,225,225
163,349,225,225,225

162,350,225,225,225
163,352,225,225,225

162,350,225,225,225
164,348,225,225,225

162,322,205,205,205
163,324,205,205,205

162,322,205,205,205
164,320,205,205,205

162,322,205,205,205
159,319,205,205,205

162,255,235,235,235
160,255,235,235,235

162,255,235,235,235
162,253,235,235,235

162,255,235,235,235
164,255,235,235,235

162,253,229,229,229
162,255,229,229,229

162,253,229,229,229
160,255,229,229,229

162,253,229,229,229
164,255,229,229,229

162,244,193,193,193
161,244,193,193,193

162,244,193,193,193
169,245,193,193,193

162,244,193,193,193
159,252,193,193,193

162,224,206,206,206
166,223,206,206,206

162,224,206,206,206
157,224,206,206,206

162,224,206,206,206
156,224,206,206,206

163,448,186,186,186
161,451,186,186,186

163,448,186,186,186
166,452,186,186,186

163,448,186,186,186
167,451,186,186,186

163,421,170,170,170
162,419,170,170,170

163,421,170,170,170
168,421,170,170,170

163,421,170,170,170
168,419,170,170,170

163,352,220,220,220
162,350,220,220,220

163,352,220,220,220
165,351,220,220,220

163,352,220,220,220
163,349,220,220,220

163,349,219,219,219
162,350,219,219,219

163,349,219,219,219
164,348,219,219,219

163,349,219,219,219
165,351,219,219,219

163,344,130,130,130
164,348,130,130,130

163,344,130,130,130
163,349,130,130,130

163,344,130,130,130
162,350,130,130,130

163,324,225,225,225
162,322,225,225,225

163,324,225,225,225
165,327,225,225,225

163,324,225,225,225
166,326,225,225,225

163,303,247,247,247
160,304,247,247,247

163,303,247,247,247
167,305,247,247,247

163,303,247,247,247
167,308,247,247,247

163,213,208,208,208
164,214,208,208,208

163,213,208,208,208
166,214,208,208,208

163,213,208,208,208
166,218,208,208,208

163,178,222,222,222
163,175,222,222,222

163,178,222,222,222
166,176,222,222,222

163,178,222,222,222
160,174,222,222,222

163,175,209,209,209
163,178,209,209,209

163,175,209,209,209
160,174,209,209,209

163,175,209,209,209
164,172,209,209,209

163,170,175,175,175
164,172,175,175,175

163,170,175,175,175
160,174,175,175,175

163,170,175,175,175
163,175,175,175,175

164,348,236,236,236
163,349,236,236,236

164,348,236,236,236
162,350,236,236,236

164,348,236,236,236
165,351,236,236,236

164,320,230,230,230
162,322,230,230,230

164,320,230,230,230
163,324,230,230,230

164,320,230,230,230
168,323,230,230,230

164,288,244,244,244
164,287,244,244,244

164,288,244,244,244
165,287,244,244,244

164,288,244,244,244
166,286,244,244,244

164,287,219,219,219
164,288,219,219,219

164,287,219,219,219
165,287,219,219,219

164,287,219,219,219
166,286,219,219,219

164,283,242,242,242
166,286,242,242,242

164,283,242,242,242
164,287,242,242,242

164,283,242,242,242
165,287,242,242,242

164,255,225,225,225
165,254,225,225,225

164,255,225,225,225
162,255,225,225,225

164,255,225,225,225
162,253,225,225,225

164,214,223,223,223
163,213,223,223,223

164,214,223,223,223
166,214,223,223,223

164,214,223,223,223
166,218,223,223,223

164,172,203,203,203
163,170,203,203,203

164,172,203,203,203
163,175,203,203,203

164,172,203,203,203
160,174,203,203,203

165,383,213,213,213
167,386,213,213,213

165,383,213,213,213
159,386,213,213,213

165,383,213,213,213
169,391,213,213,213

165,351,233,233,233
166,351,233,233,233

165,351,233,233,233
163,352,233,233,233

165,351,233,233,233
163,349,233,233,233

165,327,207,207,207
166,326,207,207,207

165,327,207,207,207
163,324,207,207,207

165,327,207,207,207
168,323,207,207,207

165,287,234,234,234
164,287,234,234,234

165,287,234,234,234
164,288,234,234,234

165,287,234,234,234
166,286,234,234,234

165,273,229,229,229
165,272,229,229,229

165,273,229,229,229
166,273,229,229,229

165,273,229,229,229
168,275,229,229,229

165,272,239,239,239
165,273,239,239,239

165,272,239,239,239
166,273,239,239,239

165,272,239,239,239
168,271,239,239,239

165,254,227,227,227
164,255,227,227,227

165,254,227,227,227
165,252,227,227,227

165,254,227,227,227
162,255,227,227,227

165,252,216,216,216
165,254,216,216,216

165,252,216,216,216
162,253,216,216,216

165,252,216,216,216
164,255,216,216,216

166,452,216,216,216
167,451,216,216,216

166,452,216,216,216
169,452,216,216,216

166,452,216,216,216
163,448,216,216,216

166,355,229,229,229
162,355,229,229,229

166,355,229,229,229
166,351,229,229,229

166,355,229,229,229
165,351,229,229,229

166,351,231,231,231
165,351,231,231,231

166,351,231,231,231
163,352,231,231,231

166,351,231,231,231
163,349,231,231,231

166,326,221,221,221
165,327,221,221,221

166,326,221,221,221
163,324,221,221,221

166,326,221,221,221
168,323,221,221,221

166,286,223,223,223
167,286,223,223,223

166,286,223,223,223
165,287,223,223,223

166,286,223,223,223
164,287,223,223,223

166,273,229,229,229
165,273,229,229,229

166,273,229,229,229
165,272,229,229,229

166,273,229,229,229
168,275,229,229,229

166,223,204,204,204
162,224,204,204,204

166,223,204,204,204
166,218,204,204,204

166,223,204,204,204
168,217,204,204,204

166,218,210,210,210
168,217,210,210,210

166,218,210,210,210
168,216,210,210,210

166,218,210,210,210
166,214,210,210,210

166,214,209,209,209
164,214,209,209,209

166,214,209,209,209
168,216,209,209,209

166,214,209,209,209
163,213,209,209,209

166,176,217,217,217
163,175,217,217,217

166,176,217,217,217
163,178,217,217,217

166,176,217,217,217
170,176,217,217,217

166,145,57,57,57
159,137,57,57,57

166,145,57,57,57
155,141,57,57,57

166,145,57,57,57
151,139,57,57,57

167,451,218,218,218
166,452,218,218,218

167,451,218,218,218
169,452,218,218,218

167,451,218,218,218
163,448,218,218,218

167,441,149,149,149
168,443,149,149,149

167,441,149,149,149
168,434,149,149,149

167,441,149,149,149
163,448,149,149,149
