i1,j1,i2,j2,r,g,b
301,157,302,159,233,233,233
301,157,300,160,233,233,233
301,162,301,163,227,227,227
301,162,300,160,227,227,227
301,162,304,162,227,227,227
301,163,301,162,236,236,236
301,163,300,160,236,236,236
301,163,304,162,236,236,236
301,168,303,167,214,214,214
301,168,301,163,214,214,214
301,168,304,172,214,214,214
301,190,300,192,250,250,250
301,190,299,193,250,250,250
301,190,299,194,250,250,250
301,301,303,302,151,151,151
301,301,306,299,151,151,151
301,301,307,303,151,151,151
301,334,303,330,153,153,153
301,334,298,341,153,153,153
301,334,293,342,153,153,153
301,354,300,352,190,190,190
301,354,297,354,190,190,190
301,354,296,357,190,190,190
301,372,302,373,206,206,206
301,372,298,373,206,206,206
301,372,297,372,206,206,206
301,397,300,396,209,209,209
301,397,299,399,209,209,209
301,397,304,396,209,209,209
301,415,300,410,179,179,179
301,415,296,411,179,179,179
301,415,294,416,179,179,179
301,473,301,477,146,146,146
301,473,302,478,146,146,146
301,473,306,469,146,146,146
301,477,302,478,174,174,174
301,477,301,473,174,174,174
301,477,306,469,174,174,174
302,62,303,60,195,195,195
302,62,299,62,195,195,195
302,62,305,65,195,195,195
302,75,302,77,178,178,178
302,75,305,76,178,178,178
302,75,297,75,178,178,178
302,77,302,75,174,174,174
302,77,305,76,174,174,174
302,77,298,78,174,174,174
302,151,298,151,192,192,192
302,151,306,152,192,192,192
302,151,298,153,192,192,192
302,159,304,159,233,233,233
302,159,300,160,233,233,233
302,159,301,157,233,233,233
302,244,300,243,152,152,152
302,244,300,245,152,152,152
302,244,299,243,152,152,152
302,309,299,311,173,173,173
302,309,298,310,173,173,173
302,309,306,308,173,173,173
302,348,300,352,197,197,197
302,348,301,354,197,197,197
302,348,297,354,197,197,197
302,373,301,372,197,197,197
302,373,298,373,197,197,197
302,373,300,377,197,197,197
302,478,301,477,175,175,175
302,478,301,473,175,175,175
302,478,302,487,175,175,175
302,487,302,478,122,122,122
302,487,301,477,122,122,122
302,487,313,483,122,122,122
303,60,302,62,176,176,176
303,60,299,62,176,176,176
303,60,305,65,176,176,176
303,167,301,168,231,231,231
303,167,301,163,231,231,231
303,167,305,171,231,231,231
303,265,300,265,207,207,207
303,265,299,263,207,207,207
303,265,297,265,207,207,207
303,302,301,301,161,161,161
303,302,307,303,161,161,161
303,302,306,299,161,161,161
303,330,301,334,178,178,178
303,330,306,321,178,178,178
303,330,305,319,178,178,178
303,362,296,362,180,180,180
303,362,301,354,180,180,180
303,362,296,357,180,180,180
304,159,302,159,225,225,225
304,159,304,162,225,225,225
304,159,301,157,225,225,225
304,162,301,162,224,224,224
304,162,304,159,224,224,224
304,162,301,163,224,224,224
304,172,305,171,234,234,234
304,172,301,168,234,234,234
304,172,303,167,234,234,234
304,233,304,234,132,132,132
304,233,305,233,132,132,132
304,233,304,236,132,132,132
304,234,304,233,163,163,163
304,234,305,233,163,163,163
304,234,304,236,163,163,163
304,236,304,234,170,170,170
304,236,304,233,170,170,170
304,236,305,233,170,170,170
304,316,305,314,178,178,178
304,316,305,319,178,178,178
304,316,300,314,178,178,178
304,385,299,386,207,207,207
304,385,300,390,207,207,207
304,385,296,387,207,207,207
304,396,304,398,188,188,188
304,396,301,397,188,188,188
304,396,300,396,188,188,188
304,398,304,396,212,212,212
304,398,301,397,212,212,212
304,398,300,396,212,212,212
304,467,306,465,185,185,185
304,467,306,469,185,185,185
304,467,308,470,185,185,185
305,65,302,62,189,189,189
305,65,303,60,189,189,189
305,65,299,62,189,189,189
305,76,302,75,180,180,180
305,76,302,77,180,180,180
305,76,312,75,180,180,180
305,171,304,172,231,231,231
305,171,303,167,231,231,231
305,171,301,168,231,231,231
305,233,304,233,128,128,128
305,233,304,234,128,128,128
305,233,304,236,128,128,128
305,314,304,316,193,193,193
305,314,300,314,193,193,193
305,314,305,319,193,193,193
305,319,306,321,188,188,188
305,319,304,316,188,188,188
305,319,305,314,188,188,188
306,146,307,145,218,218,218
306,146,308,148,218,218,218
306,146,310,146,218,218,218
306,152,302,151,215,215,215
306,152,308,148,215,215,215
306,152,306,146,215,215,215
306,180,309,182,253,253,253
306,180,311,183,253,253,253
306,180,309,186,253,253,253
306,239,304,236,138,138,138
306,239,304,234,138,138,138
306,239,305,233,138,138,138
306,299,307,303,145,145,145
306,299,303,302,145,145,145
306,299,301,301,145,145,145
306,308,302,309,188,188,188
306,308,309,305,188,188,188
306,308,307,303,188,188,188
306,321,305,319,167,167,167
306,321,304,316,167,167,167
306,321,305,314,167,167,167
306,465,304,467,199,199,199
306,465,306,469,199,199,199
306,465,310,462,199,199,199
306,469,308,470,184,184,184
306,469,304,467,184,184,184
306,469,309,470,184,184,184
307,86,299,80,174,174,174
307,86,305,76,174,174,174
307,86,302,77,174,174,174
307,138,308,135,56,56,56
307,138,312,134,56,56,56
307,138,307,145,56,56,56
307,145,306,146,230,230,230
307,145,308,148,230,230,230
307,145,310,146,230,230,230
307,293,308,288,162,162,162
307,293,306,299,162,162,162
307,293,314,290,162,162,162
307,303,309,305,155,155,155
307,303,303,302,155,155,155
307,303,306,299,155,155,155
307,458,310,462,185,185,185
307,458,312,460,185,185,185
307,458,312,454,185,185,185
308,135,307,138,80,80,80
308,135,312,134,80,80,80
308,135,313,134,80,80,80
308,148,306,146,202,202,202
308,148,310,146,202,202,202
308,148,307,145,202,202,202
308,288,307,293,97,97,97
308,288,314,290,97,97,97
308,288,314,284,97,97,97
308,425,314,429,57,57,57
308,425,315,422,57,57,57
308,425,299,427,57,57,57
308,470,309,470,184,184,184
308,470,310,470,184,184,184
308,470,306,469,184,184,184
309,182,311,183,215,215,215
309,182,306,180,215,215,215
309,182,309,186,215,215,215
309,186,311,186,223,223,223
309,186,311,183,223,223,223
309,186,309,182,223,223,223
309,249,313,244,201,201,201
309,249,302,244,201,201,201
309,249,318,252,201,201,201
309,305,307,303,123,123,123
309,305,306,308,123,123,123
309,305,303,302,123,123,123
309,470,308,470,183,183,183
309,470,310,470,183,183,183
309,470,306,469,183,183,183
310,146,308,148,217,217,217
310,146,307,145,217,217,217
310,146,306,146,217,217,217
310,168,311,168,244,244,244
310,168,312,166,244,244,244
310,168,311,173,244,244,244
310,413,314,417,152,152,152
310,413,301,415,152,152,152
310,413,315,422,152,152,152
310,462,312,462,186,186,186
310,462,312,460,186,186,186
310,462,314,464,186,186,186
310,470,309,470,191,191,191
310,470,308,470,191,191,191
310,470,306,469,191,191,191
311,56,316,54,173,173,173
311,56,318,57,173,173,173
311,56,319,56,173,173,173
311,158,317,157,226,226,226
311,158,315,153,226,226,226
311,158,304,159,226,226,226
311,168,310,168,242,242,242
311,168,312,166,242,242,242
311,168,315,169,242,242,242
311,173,314,175,234,234,234
311,173,311,168,234,234,234
311,173,310,168,234,234,234
311,183,309,182,233,233,233
311,183,311,186,233,233,233
311,183,309,186,233,233,233
311,186,309,186,237,237,237
311,186,311,183,237,237,237
311,186,314,187,237,237,237
311,441,312,437,219,219,219
311,441,314,438,219,219,219
311,441,318,443,219,219,219
312,75,318,73,164,164,164
312,75,305,76,164,164,164
312,75,318,71,164,164,164
312,134,313,134,211,211,211
312,134,314,132,211,211,211
312,134,313,131,211,211,211
312,166,311,168,242,242,242
312,166,310,168,242,242,242
312,166,315,169,242,242,242
312,437,314,438,202,202,202
312,437,311,441,202,202,202
312,437,314,429,202,202,202
312,454,312,460,203,203,203
312,454,307,458,203,203,203
312,454,312,462,203,203,203
312,460,312,462,207,207,207
312,460,310,462,207,207,207
312,460,314,464,207,207,207
312,462,310,462,189,189,189
312,462,312,460,189,189,189
312,462,314,464,189,189,189
313,131,314,132,234,234,234
313,131,315,132,234,234,234
313,131,313,134,234,234,234
313,134,312,134,227,227,227
313,134,314,132,227,227,227
313,134,315,132,227,227,227
313,244,309,249,194,194,194
313,244,306,239,194,194,194
313,244,318,252,194,194,194
313,483,317,485,104,104,104
313,483,319,475,104,104,104
313,483,321,475,104,104,104
314,132,315,132,233,233,233
314,132,313,131,233,233,233
314,132,313,134,233,233,233
314,150,315,153,207,207,207
314,150,310,146,207,207,207
314,150,308,148,207,207,207
314,175,311,173,222,222,222
314,175,317,171,222,222,222
314,175,315,169,222,222,222
314,187,315,188,235,235,235
314,187,311,186,235,235,235
314,187,311,183,235,235,235
314,272,316,271,202,202,202
314,272,315,279,202,202,202
314,272,322,270,202,202,202
314,284,315,281,165,165,165
314,284,318,287,165,165,165
314,284,315,279,165,165,165
314,290,318,287,123,123,123
314,290,314,284,123,123,123
314,290,308,288,123,123,123
314,417,315,422,220,220,220
314,417,310,413,220,220,220
314,417,321,413,220,220,220
314,429,315,422,220,220,220
314,429,308,425,220,220,220
314,429,312,437,220,220,220
314,438,312,437,181,181,181
314,438,311,441,181,181,181
314,438,318,443,181,181,181
314,464,314,465,150,150,150
314,464,312,462,150,150,150
314,464,310,462,150,150,150
314,465,314,464,139,139,139
314,465,312,462,139,139,139
314,465,310,462,139,139,139
315,128,317,126,193,193,193
315,128,313,131,193,193,193
315,128,315,132,193,193,193
315,132,314,132,195,195,195
315,132,313,131,195,195,195
315,132,313,134,195,195,195
315,137,313,134,206,206,206
315,137,312,134,206,206,206
315,137,315,132,206,206,206
315,153,314,150,229,229,229
315,153,317,157,229,229,229
315,153,319,156,229,229,229
315,169,316,169,243,243,243
315,169,317,168,243,243,243
315,169,317,171,243,243,243
315,188,314,187,224,224,224
315,188,311,186,224,224,224
315,188,321,188,224,224,224
315,279,315,281,196,196,196
315,279,319,279,196,196,196
315,279,314,284,196,196,196
315,281,315,279,182,182,182
315,281,314,284,182,182,182
315,281,319,279,182,182,182
315,422,314,417,196,196,196
315,422,314,429,196,196,196
315,422,308,425,196,196,196
316,54,318,57,135,135,135
316,54,319,56,135,135,135
316,54,311,56,135,135,135
316,169,315,169,238,238,238
316,169,317,168,238,238,238
316,169,317,171,238,238,238
316,195,318,196,194,194,194
316,195,315,188,194,194,194
316,195,314,187,194,194,194
316,271,314,272,182,182,182
316,271,322,270,182,182,182
316,271,323,271,182,182,182
317,64,318,66,157,157,157
317,64,323,61,157,157,157
317,64,318,57,157,157,157
317,126,315,128,154,154,154
317,126,320,125,154,154,154
317,126,319,130,154,154,154
317,157,319,156,234,234,234
317,157,318,160,234,234,234
317,157,320,155,234,234,234
317,168,316,169,234,234,234
317,168,315,169,234,234,234
317,168,318,166,234,234,234
317,171,316,169,216,216,216
317,171,315,169,216,216,216
317,171,317,168,216,216,216
317,348,320,348,207,207,207
317,348,320,351,207,207,207
317,348,322,345,207,207,207
317,372,320,375,196,196,196
317,372,321,378,196,196,196
317,372,320,365,196,196,196
317,485,313,483,162,162,162
317,485,319,475,162,162,162
317,485,321,475,162,162,162
318,57,319,56,173,173,173
318,57,316,54,173,173,173
318,57,323,61,173,173,173
318,66,317,64,199,199,199
318,66,318,71,199,199,199
318,66,322,70,199,199,199
318,71,318,73,141,141,141
318,71,321,73,141,141,141
318,71,322,70,141,141,141
318,73,318,71,183,183,183
318,73,321,73,183,183,183
318,73,322,70,183,183,183
318,160,317,157,240,240,240
318,160,319,156,240,240,240
318,160,323,159,240,240,240
318,166,317,168,215,215,215
318,166,316,169,215,215,215
318,166,315,169,215,215,215
318,196,316,195,198,198,198
318,196,324,193,198,198,198
318,196,325,193,198,198,198
318,252,313,244,193,193,193
318,252,309,249,193,193,193
318,252,328,249,193,193,193
318,287,314,284,112,112,112
318,287,314,290,112,112,112
318,287,315,281,112,112,112
318,385,322,386,138,138,138
318,385,323,382,138,138,138
318,385,321,378,138,138,138
318,443,314,438,52,52,52
318,443,311,441,52,52,52
318,443,312,437,52,52,52
319,56,318,57,147,147,147
319,56,316,54,147,147,147
319,56,323,61,147,147,147
319,130,315,128,187,187,187
319,130,315,132,187,187,187
319,130,317,126,187,187,187
319,156,320,155,233,233,233
319,156,317,157,233,233,233
319,156,322,155,233,233,233
319,279,315,279,138,138,138
319,279,315,281,138,138,138
319,279,314,284,138,138,138
319,475,321,475,130,130,130
319,475,324,471,130,130,130
319,475,313,483,130,130,130
320,81,322,87,172,172,172
320,81,326,76,172,172,172
320,81,320,89,172,172,172
320,89,322,87,139,139,139
320,89,324,90,139,139,139
320,89,320,81,139,139,139
320,125,317,126,91,91,91
320,125,319,130,91,91,91
320,125,315,128,91,91,91
320,155,319,156,237,237,237
320,155,322,155,237,237,237
320,155,322,154,237,237,237
320,233,330,239,113,113,113
320,233,331,229,113,113,113
320,233,329,224,113,113,113
320,348,317,348,193,193,193
320,348,320,351,193,193,193
320,348,322,345,193,193,193
320,351,322,351,204,204,204
320,351,320,348,204,204,204
320,351,324,352,204,204,204
320,365,325,363,191,191,191
320,365,323,359,191,191,191
320,365,326,369,191,191,191
320,375,321,378,212,212,212
320,375,317,372,212,212,212
320,375,325,378,212,212,212
320,404,321,405,196,196,196
320,404,321,401,196,196,196
320,404,321,400,196,196,196
321,73,318,73,159,159,159
321,73,322,70,159,159,159
321,73,318,71,159,159,159
321,147,321,148,238,238,238
321,147,326,147,238,238,238
321,147,327,147,238,238,238
321,148,321,147,251,251,251
321,148,326,147,251,251,251
321,148,322,154,251,251,251
321,188,326,190,192,192,192
321,188,324,193,192,192,192
321,188,315,188,192,192,192
321,338,323,337,199,199,199
321,338,326,335,199,199,199
321,338,322,344,199,199,199
321,378,320,375,216,216,216
321,378,325,378,216,216,216
321,378,323,382,216,216,216
321,400,321,401,219,219,219
321,400,323,397,219,219,219
321,400,320,404,219,219,219
321,401,321,400,199,199,199
321,401,320,404,199,199,199
321,401,321,405,199,199,199
321,405,320,404,221,221,221
321,405,321,401,221,221,221
321,405,321,400,221,221,221
321,412,321,413,183,183,183
321,412,321,405,183,183,183
321,412,320,404,183,183,183
321,413,321,412,181,181,181
321,413,321,405,181,181,181
321,413,314,417,181,181,181
321,475,319,475,190,190,190
321,475,324,471,190,190,190
321,475,328,468,190,190,190
322,70,321,73,187,187,187
322,70,318,71,187,187,187
322,70,318,73,187,187,187
322,87,320,89,156,156,156
322,87,324,90,156,156,156
322,87,320,81,156,156,156
322,154,322,155,233,233,233
322,154,320,155,233,233,233
322,154,319,156,233,233,233
322,155,322,154,231,231,231
322,155,320,155,231,231,231
322,155,319,156,231,231,231
322,204,327,201,103,103,103
322,204,318,196,103,103,103
322,204,316,195,103,103,103
322,270,323,271,170,170,170
322,270,323,268,170,170,170
322,270,323,266,170,170,170
322,344,322,345,187,187,187
322,344,320,348,187,187,187
322,344,327,343,187,187,187
322,345,322,344,199,199,199
322,345,320,348,199,199,199
322,345,327,343,199,199,199
322,351,320,351,191,191,191
322,351,324,352,191,191,191
322,351,320,348,191,191,191
322,386,318,385,205,205,205
322,386,323,382,205,205,205
322,386,325,390,205,205,205
323,61,326,61,182,182,182
323,61,327,62,182,182,182
323,61,318,57,182,182,182
323,135,319,130,191,191,191
323,135,315,137,191,191,191
323,135,315,132,191,191,191
323,159,322,155,249,249,249
323,159,319,156,249,249,249
323,159,320,155,249,249,249
323,179,323,182,213,213,213
323,179,326,179,213,213,213
323,179,329,181,213,213,213
323,182,323,179,209,209,209
323,182,326,179,209,209,209
323,182,328,183,209,209,209
323,266,323,268,182,182,182
323,266,322,270,182,182,182
323,266,323,271,182,182,182
323,268,323,266,174,174,174
323,268,322,270,174,174,174
323,268,323,271,174,174,174
323,271,322,270,171,171,171
323,271,323,268,171,171,171
323,271,323,266,171,171,171
323,337,321,338,186,186,186
323,337,326,335,186,186,186
323,337,322,344,186,186,186
323,359,325,363,204,204,204
323,359,320,365,204,204,204
323,359,324,352,204,204,204
323,382,322,386,222,222,222
323,382,321,378,222,222,222
323,382,325,378,222,222,222
323,397,321,400,217,217,217
323,397,321,401,217,217,217
323,397,325,390,217,217,217
324,90,322,87,65,65,65
324,90,320,89,65,65,65
324,90,331,87,65,65,65
324,167,325,165,226,226,226
324,167,328,166,226,226,226
324,167,318,166,226,226,226
324,193,325,193,198,198,198
324,193,326,190,198,198,198
324,193,329,194,198,198,198
324,327,326,325,184,184,184
324,327,324,330,184,184,184
324,327,327,330,184,184,184
324,330,324,327,203,203,203
324,330,327,330,203,203,203
324,330,326,325,203,203,203
324,352,322,351,210,210,210
324,352,320,351,210,210,210
324,352,320,348,210,210,210
324,453,326,454,119,119,119
324,453,329,454,119,119,119
324,453,329,448,119,119,119
324,471,321,475,170,170,170
324,471,328,468,170,170,170
324,471,319,475,170,170,170
325,165,324,167,236,236,236
325,165,328,166,236,236,236
325,165,323,159,236,236,236
325,193,324,193,219,219,219
325,193,326,190,219,219,219
325,193,329,194,219,219,219
325,317,325,318,180,180,180
325,317,327,319,180,180,180
325,317,329,320,180,180,180
325,318,325,317,190,190,190
325,318,327,319,190,190,190
325,318,329,320,190,190,190
325,363,323,359,210,210,210
325,363,320,365,210,210,210
325,363,326,369,210,210,210
325,378,321,378,186,186,186
325,378,323,382,186,186,186
325,378,320,375,186,186,186
325,390,322,386,92,92,92
325,390,323,397,92,92,92
325,390,323,382,92,92,92
326,61,327,62,89,89,89
326,61,323,61,89,89,89
326,61,328,65,89,89,89
326,75,326,76,142,142,142
326,75,327,74,142,142,142
326,75,327,71,142,142,142
326,76,326,75,136,136,136
326,76,327,74,136,136,136
326,76,328,79,136,136,136
326,147,327,147,204,204,204
326,147,328,148,204,204,204
326,147,329,149,204,204,204
326,179,323,179,213,213,213
326,179,329,181,213,213,213
326,179,323,182,213,213,213
326,190,325,193,226,226,226
326,190,324,193,226,226,226
326,190,329,194,226,226,226
326,325,324,327,188,188,188
326,325,330,325,188,188,188
